dataset_root,relative_path,size_bytes,size_human,mtime
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9627.0.0,554298,541.31 KiB,2026-07-15T21:59:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9628.0.0,555712,542.69 KiB,2026-07-15T21:59:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9629.0.0,555050,542.04 KiB,2026-07-15T21:59:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9630.0.0,557256,544.20 KiB,2026-07-15T21:59:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9631.0.0,554786,541.78 KiB,2026-07-15T21:59:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9632.0.0,554467,541.47 KiB,2026-07-15T21:59:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9633.0.0,555907,542.88 KiB,2026-07-15T21:59:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9634.0.0,555488,542.47 KiB,2026-07-15T21:59:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9635.0.0,552697,539.74 KiB,2026-07-15T21:59:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9636.0.0,553756,540.78 KiB,2026-07-15T21:59:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9637.0.0,554609,541.61 KiB,2026-07-15T21:59:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9638.0.0,553984,541.00 KiB,2026-07-15T21:59:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9639.0.0,553897,540.92 KiB,2026-07-15T21:59:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9640.0.0,553122,540.16 KiB,2026-07-15T21:59:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9641.0.0,554397,541.40 KiB,2026-07-15T21:59:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9642.0.0,554324,541.33 KiB,2026-07-15T21:59:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9643.0.0,552502,539.55 KiB,2026-07-15T21:59:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9644.0.0,553957,540.97 KiB,2026-07-15T21:59:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9645.0.0,554628,541.63 KiB,2026-07-15T21:59:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9646.0.0,552756,539.80 KiB,2026-07-15T21:59:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9647.0.0,553733,540.75 KiB,2026-07-15T21:59:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9648.0.0,555750,542.72 KiB,2026-07-15T21:59:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9649.0.0,555082,542.07 KiB,2026-07-15T21:59:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9650.0.0,552789,539.83 KiB,2026-07-15T21:59:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9651.0.0,554330,541.34 KiB,2026-07-15T21:59:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9652.0.0,555612,542.59 KiB,2026-07-15T21:59:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9653.0.0,554029,541.04 KiB,2026-07-15T21:59:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9654.0.0,553303,540.33 KiB,2026-07-15T21:59:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9655.0.0,552614,539.66 KiB,2026-07-15T21:59:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9656.0.0,552882,539.92 KiB,2026-07-15T21:59:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9657.0.0,554481,541.49 KiB,2026-07-15T21:59:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9658.0.0,555068,542.06 KiB,2026-07-15T21:59:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9659.0.0,554550,541.55 KiB,2026-07-15T21:59:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9660.0.0,552920,539.96 KiB,2026-07-15T21:59:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9661.0.0,553203,540.24 KiB,2026-07-15T21:59:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9662.0.0,554523,541.53 KiB,2026-07-15T21:59:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9663.0.0,552921,539.96 KiB,2026-07-15T21:59:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9664.0.0,553860,540.88 KiB,2026-07-15T21:59:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9665.0.0,552652,539.70 KiB,2026-07-15T21:59:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9666.0.0,552740,539.79 KiB,2026-07-15T21:59:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9667.0.0,552791,539.83 KiB,2026-07-15T21:59:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9668.0.0,551518,538.59 KiB,2026-07-15T21:59:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9669.0.0,552005,539.07 KiB,2026-07-15T21:59:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9670.0.0,551939,539.00 KiB,2026-07-15T21:59:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9671.0.0,555087,542.08 KiB,2026-07-15T21:59:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9672.0.0,556003,542.97 KiB,2026-07-15T21:59:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9673.0.0,555149,542.14 KiB,2026-07-15T21:59:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9674.0.0,553510,540.54 KiB,2026-07-15T21:59:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9675.0.0,556036,543.00 KiB,2026-07-15T21:59:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9676.0.0,555767,542.74 KiB,2026-07-15T21:59:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9677.0.0,553884,540.90 KiB,2026-07-15T21:59:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9678.0.0,552297,539.35 KiB,2026-07-15T21:59:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9679.0.0,552577,539.63 KiB,2026-07-15T21:59:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9680.0.0,553531,540.56 KiB,2026-07-15T21:59:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9681.0.0,552727,539.77 KiB,2026-07-15T21:59:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9682.0.0,553667,540.69 KiB,2026-07-15T21:59:16
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9683.0.0,554152,541.16 KiB,2026-07-15T21:59:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9684.0.0,552536,539.59 KiB,2026-07-15T21:59:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9685.0.0,553419,540.45 KiB,2026-07-15T21:59:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9686.0.0,551854,538.92 KiB,2026-07-15T21:59:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9687.0.0,552095,539.16 KiB,2026-07-15T21:59:16
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9688.0.0,553024,540.06 KiB,2026-07-15T21:59:16
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9689.0.0,553028,540.07 KiB,2026-07-15T21:59:16
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9690.0.0,553715,540.74 KiB,2026-07-15T21:59:16
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9691.0.0,554230,541.24 KiB,2026-07-15T21:59:16
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9692.0.0,554205,541.22 KiB,2026-07-15T21:59:16
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9693.0.0,554936,541.93 KiB,2026-07-15T21:59:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9694.0.0,554571,541.57 KiB,2026-07-15T21:59:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9695.0.0,555669,542.65 KiB,2026-07-15T21:59:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9696.0.0,555639,542.62 KiB,2026-07-15T21:59:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9697.0.0,556647,543.60 KiB,2026-07-15T21:59:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9698.0.0,555809,542.78 KiB,2026-07-15T21:59:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9699.0.0,552925,539.97 KiB,2026-07-15T21:59:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9700.0.0,552715,539.76 KiB,2026-07-15T21:59:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9701.0.0,552850,539.89 KiB,2026-07-15T21:59:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9702.0.0,553111,540.15 KiB,2026-07-15T21:59:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9703.0.0,553400,540.43 KiB,2026-07-15T21:59:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9704.0.0,554758,541.76 KiB,2026-07-15T21:59:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9705.0.0,554713,541.71 KiB,2026-07-15T21:59:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9706.0.0,553838,540.86 KiB,2026-07-15T21:59:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9707.0.0,555745,542.72 KiB,2026-07-15T21:59:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9708.0.0,555068,542.06 KiB,2026-07-15T21:59:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9709.0.0,554398,541.40 KiB,2026-07-15T21:59:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9710.0.0,555126,542.12 KiB,2026-07-15T21:59:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9711.0.0,555396,542.38 KiB,2026-07-15T21:59:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9712.0.0,555403,542.39 KiB,2026-07-15T21:59:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9713.0.0,556667,543.62 KiB,2026-07-15T21:59:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9714.0.0,556531,543.49 KiB,2026-07-15T21:59:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9715.0.0,555656,542.63 KiB,2026-07-15T21:59:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9716.0.0,554746,541.74 KiB,2026-07-15T21:59:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9717.0.0,556240,543.20 KiB,2026-07-15T21:59:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9718.0.0,556658,543.61 KiB,2026-07-15T21:59:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9719.0.0,555647,542.62 KiB,2026-07-15T21:59:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9720.0.0,553120,540.16 KiB,2026-07-15T21:59:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9721.0.0,553115,540.15 KiB,2026-07-15T21:59:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9722.0.0,555470,542.45 KiB,2026-07-15T21:59:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9723.0.0,556070,543.04 KiB,2026-07-15T21:59:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9724.0.0,556507,543.46 KiB,2026-07-15T21:59:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9725.0.0,556216,543.18 KiB,2026-07-15T21:59:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9726.0.0,554172,541.18 KiB,2026-07-15T21:59:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9727.0.0,553456,540.48 KiB,2026-07-15T21:59:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9728.0.0,555508,542.49 KiB,2026-07-15T21:59:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9729.0.0,555100,542.09 KiB,2026-07-15T21:59:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9730.0.0,554385,541.39 KiB,2026-07-15T21:59:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9731.0.0,554058,541.07 KiB,2026-07-15T21:59:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9732.0.0,555790,542.76 KiB,2026-07-15T21:59:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9733.0.0,555503,542.48 KiB,2026-07-15T21:59:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9734.0.0,556536,543.49 KiB,2026-07-15T21:59:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9735.0.0,555314,542.30 KiB,2026-07-15T21:59:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9736.0.0,554329,541.34 KiB,2026-07-15T21:59:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9737.0.0,554683,541.68 KiB,2026-07-15T21:59:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9738.0.0,555447,542.43 KiB,2026-07-15T21:59:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9739.0.0,555562,542.54 KiB,2026-07-15T21:59:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9740.0.0,554408,541.41 KiB,2026-07-15T21:59:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9741.0.0,555152,542.14 KiB,2026-07-15T21:59:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9742.0.0,555376,542.36 KiB,2026-07-15T21:59:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9743.0.0,555675,542.65 KiB,2026-07-15T21:59:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9744.0.0,555882,542.85 KiB,2026-07-15T21:59:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9745.0.0,554847,541.84 KiB,2026-07-15T21:59:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9746.0.0,555059,542.05 KiB,2026-07-15T21:59:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9747.0.0,553719,540.74 KiB,2026-07-15T21:59:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9748.0.0,554988,541.98 KiB,2026-07-15T21:59:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9749.0.0,555289,542.27 KiB,2026-07-15T21:59:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9750.0.0,555676,542.65 KiB,2026-07-15T21:59:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9751.0.0,556809,543.76 KiB,2026-07-15T21:59:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9752.0.0,556936,543.88 KiB,2026-07-15T21:59:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9753.0.0,557253,544.19 KiB,2026-07-15T21:59:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9754.0.0,555993,542.96 KiB,2026-07-15T21:59:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9755.0.0,554956,541.95 KiB,2026-07-15T21:59:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9756.0.0,557293,544.23 KiB,2026-07-15T21:59:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9757.0.0,557025,543.97 KiB,2026-07-15T21:59:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9758.0.0,555336,542.32 KiB,2026-07-15T21:59:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9759.0.0,557187,544.13 KiB,2026-07-15T21:59:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9760.0.0,556616,543.57 KiB,2026-07-15T21:59:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9761.0.0,556081,543.05 KiB,2026-07-15T21:59:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9762.0.0,556926,543.87 KiB,2026-07-15T21:59:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9763.0.0,555863,542.83 KiB,2026-07-15T21:59:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9764.0.0,554463,541.47 KiB,2026-07-15T21:59:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9765.0.0,554562,541.56 KiB,2026-07-15T21:59:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9766.0.0,554446,541.45 KiB,2026-07-15T21:59:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9767.0.0,556314,543.28 KiB,2026-07-15T21:59:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9768.0.0,555643,542.62 KiB,2026-07-15T21:59:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9769.0.0,556961,543.91 KiB,2026-07-15T21:59:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9770.0.0,556726,543.68 KiB,2026-07-15T21:59:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9771.0.0,556167,543.13 KiB,2026-07-15T21:59:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9772.0.0,555256,542.24 KiB,2026-07-15T21:59:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9773.0.0,556320,543.28 KiB,2026-07-15T21:59:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9774.0.0,556484,543.44 KiB,2026-07-15T21:59:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9775.0.0,555308,542.29 KiB,2026-07-15T21:59:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9776.0.0,555105,542.09 KiB,2026-07-15T21:59:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9777.0.0,556632,543.59 KiB,2026-07-15T21:59:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9778.0.0,555537,542.52 KiB,2026-07-15T21:59:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9779.0.0,554887,541.88 KiB,2026-07-15T21:59:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9780.0.0,555799,542.77 KiB,2026-07-15T21:59:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9781.0.0,556883,543.83 KiB,2026-07-15T21:59:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9782.0.0,557579,544.51 KiB,2026-07-15T21:59:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9783.0.0,555632,542.61 KiB,2026-07-15T21:59:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9784.0.0,555302,542.29 KiB,2026-07-15T21:59:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9785.0.0,557847,544.77 KiB,2026-07-15T21:59:29
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9786.0.0,556792,543.74 KiB,2026-07-15T21:59:29
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9787.0.0,555665,542.64 KiB,2026-07-15T21:59:29
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9788.0.0,555662,542.64 KiB,2026-07-15T21:59:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9789.0.0,554568,541.57 KiB,2026-07-15T21:59:29
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9790.0.0,553942,540.96 KiB,2026-07-15T21:59:29
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9791.0.0,554913,541.91 KiB,2026-07-15T21:59:29
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9792.0.0,555702,542.68 KiB,2026-07-15T21:59:30
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9793.0.0,555968,542.94 KiB,2026-07-15T21:59:29
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9794.0.0,555285,542.27 KiB,2026-07-15T21:59:30
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9795.0.0,555943,542.91 KiB,2026-07-15T21:59:29
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9796.0.0,556814,543.76 KiB,2026-07-15T21:59:30
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9797.0.0,554970,541.96 KiB,2026-07-15T21:59:30
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/mean_sea_level_pressure/9798.0.0,554852,541.85 KiB,2026-07-15T21:59:30
